Number,Release Date,Movie,Production Budget,Domestic Gross,Worldwide Gross
47,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0
16,2010-10-08,Nowhere Boy,1900000.0,1445366.0,7785229.0
27,2010-10-08,Inside Job,2000000.0,4311834.0,7799257.0
57,2010-10-08,Stone,22000000.0,1810078.0,4065020.0
11,2010-10-08,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0
69,2010-10-08,Life as We Know It,38000000.0,53374681.0,105887837.0
58,2010-10-08,Secretariat,35000000.0,59699513.0,60376247.0
46,2010-10-08,It's a Wonderful Afterlife,10000000.0,0.0,1642939.0
4,2010-10-05,Rust,250000.0,0.0,0.0
96,2010-10-01,The Social Network,40000000.0,96962694.0,224922135.0
71,2010-10-01,Barry Munday,3000000.0,0.0,0.0
53,2010-10-01,Chain Letter,3000000.0,205842.0,1022453.0
90,2010-10-01,Freakonomics,2900000.0,101270.0,172867.0
45,2010-10-01,Let Me In,20000000.0,12134935.0,28270399.0
14,2010-10-01,Case 39,27000000.0,13261851.0,28773827.0
85,2010-09-24,You Again,20000000.0,25702053.0,32838945.0
84,2010-09-24,Enter the Void,16000000.0,337997.0,1467278.0
54,2010-09-24,The Virginity Hit,2000000.0,636706.0,636706.0
28,2010-09-24,Wall Street 2: Money Never Sleeps,70000000.0,52474616.0,137431619.0
93,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,139716717.0
12,2010-09-24,Buried,1987650.0,1044143.0,21270290.0
34,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0
87,2010-09-17,Alpha and Omega 3D,20000000.0,25107267.0,48958353.0
97,2010-09-17,The Town,37000000.0,92186262.0,152566881.0
86,2010-09-17,Incendies,6800000.0,6857096.0,16038343.0
77,2010-09-17,Easy A,8000000.0,58401464.0,76200721.0
80,2010-09-17,Devil,10000000.0,33679655.0,63354114.0
36,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0
90,2010-09-10,Bran Nue Dae,6750000.0,113568.0,6812530.0
74,2010-09-10,Resident Evil: Afterlife,57500000.0,60128566.0,295874190.0
82,2010-09-10,"Lovely, Still",5000000.0,127564.0,282687.0
26,2010-09-03,Machete,12500000.0,26593646.0,46370970.0
50,2010-09-03,San qiang pai an jing qi,12000000.0,190946.0,310946.0
1,2010-09-03,16 to Life,1000000.0,11574.0,11574.0
17,2010-09-03,Going the Distance,32000000.0,17804299.0,43603990.0
58,2010-09-01,The American,20000000.0,35606376.0,67950723.0
42,2010-09-01,My Dog Tulip,350000.0,246574.0,310891.0
53,2010-08-27,Centurion,15000000.0,123570.0,7885048.0
79,2010-08-27,Circle,2000000.0,10024.0,10024.0
1,2010-08-27,Takers,32000000.0,57744720.0,70587268.0
25,2010-08-27,The Last Exorcism,1800000.0,41034350.0,70165900.0
13,2010-08-20,Soul Kitchen,4900000.0,276901.0,23347461.0
59,2010-08-20,Piranha 3D,24000000.0,25003155.0,83660160.0
46,2010-08-20,The Switch,19000000.0,27758465.0,49858465.0
98,2010-08-20,Lottery Ticket,17000000.0,24719879.0,24719879.0
38,2010-08-20,Mao's Last Dancer,18000000.0,4806750.0,25941437.0
98,2010-08-20,Nanny McPhee and the Big Bang,35000000.0,29197642.0,97799865.0
56,2010-08-18,Vampires Suck,20000000.0,36661504.0,81424988.0
71,2010-08-13,Eat Pray Love,60000000.0,80574010.0,206598789.0
26,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0
81,2010-08-13,Animal Kingdom,4200000.0,1044039.0,8078683.0
38,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0
29,2010-08-06,Flipped,14000000.0,1755212.0,4289993.0
7,2010-08-06,The Disappearance of Alice Creed,1500000.0,166980.0,1605139.0
1,2010-08-06,Middle Men,20000000.0,754301.0,754301.0
77,2010-08-06,The Other Guys,100000000.0,119219978.0,170936470.0
15,2010-08-06,Step Up 3D,30000000.0,42400223.0,165889117.0
41,2010-08-06,The Oxford Murders,10000000.0,4803.0,17704131.0
55,2010-07-30,Dinner for Schmucks,69000000.0,73026337.0,86796502.0
36,2010-07-30,Charlie St. Cloud,44000000.0,31206263.0,48478084.0
33,2010-07-30,Get Low,7000000.0,9176933.0,10828305.0
63,2010-07-30,The Extra Man,7000000.0,453377.0,492108.0
21,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0
54,2010-07-23,Life During Wartime,4500000.0,281447.0,281447.0
62,2010-07-23,Spoken Word,4500000.0,32961.0,32961.0
53,2010-07-23,Salt,130000000.0,118311368.0,290650494.0
67,2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0
21,2010-07-16,Standing Ovation,5600000.0,531806.0,531806.0
17,2010-07-16,Valhalla Rising,5700000.0,30638.0,731613.0
41,2010-07-16,Inception,160000000.0,292576195.0,835524642.0
47,2010-07-14,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0
40,2010-07-09,Predators,40000000.0,52000688.0,127234389.0
54,2010-07-09,Despicable Me,69000000.0,251513985.0,543464573.0
23,2010-07-09,[Rec] 2,5600000.0,27766.0,18527766.0
97,2010-07-09,The Kids Are All Right,4000000.0,20811365.0,36275469.0
86,2010-07-01,The Last Airbender,150000000.0,131772187.0,319713881.0
57,2010-06-30,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0
26,2010-06-30,Love Ranch,25000000.0,137885.0,146149.0
38,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0
50,2010-06-25,Kynodontas,323000.0,110248.0,1373407.0
31,2010-06-25,Les herbes folles,14000000.0,403952.0,1903952.0
5,2010-06-23,Knight and Day,117000000.0,76423035.0,258751370.0
37,2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0
49,2010-06-18,Toy Story 3,200000000.0,415004880.0,1068879522.0
48,2010-06-18,8: The Mormon Proposition,2500000.0,100280.0,100280.0
45,2010-06-18,Jonah Hex,47000000.0,10547117.0,11022696.0
19,2010-06-18,The Killer Inside Me,13000000.0,217277.0,3617277.0
72,2010-06-18,Io sono lamore,10000000.0,5005465.0,15121528.0
81,2010-06-11,Jerusalema,2000000.0,7294.0,10679.0
36,2010-06-11,The A-Team,110000000.0,77222099.0,177241171.0
18,2010-06-11,Winter's Bone,2000000.0,6531503.0,16131551.0
82,2010-06-11,The Karate Kid,40000000.0,176591618.0,351774938.0
55,2010-06-08,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1300000.0,0.0,0.0
27,2010-06-04,Get Him to the Greek,40000000.0,61153526.0,91455875.0
43,2010-06-04,Ondine,12000000.0,550472.0,557545.0
70,2010-06-04,Splice,30000000.0,17010170.0,28542494.0
58,2010-06-04,Killers,75000000.0,47059963.0,95572749.0
63,2010-06-04,Marmaduke,50000000.0,33644788.0,89895930.0
65,2010-05-28,Prince of Persia: Sands of Time,200000000.0,90759676.0,336359676.0
53,2010-05-28,Agora,70000000.0,619423.0,38992292.0
82,2010-05-28,George A. Romero's Survival of the Dead,4200000.0,101740.0,101740.0
72,2010-05-28,Micmacs,42000000.0,1259693.0,11756922.0
41,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000.0,6096582.0,16515203.0
19,2010-05-27,Sex and the City 2,95000000.0,95347692.0,294680778.0
51,2010-05-21,MacGruber,10000000.0,8525600.0,8629895.0
76,2010-05-21,Kites,9200000.0,1685269.0,17155193.0
38,2010-05-21,Solitary Man,12500000.0,4360548.0,4360548.0
92,2010-05-21,Perriers Bounty,6600000.0,828.0,828.0
29,2010-05-21,Shrek Forever After,165000000.0,238736787.0,756244673.0
19,2010-05-14,Princess Kaiulani,9000000.0,883887.0,883887.0
41,2010-05-14,Robin Hood,210000000.0,105487148.0,322459006.0
73,2010-05-14,The Living Wake,500000.0,12232.0,12232.0
93,2010-05-14,Just Wright,12000000.0,21540363.0,21867665.0
95,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0
87,2010-05-11,Haeundae,16000000.0,0.0,64733391.0
17,2010-05-07,Iron Man 2,170000000.0,312433331.0,621156389.0
58,2010-05-07,Mother and Child,7000000.0,1110509.0,6537179.0
36,2010-05-01,My Girlfriend's Boyfriend,1400000.0,0.0,0.0
54,2010-04-30,A Nightmare on Elm Street,35000000.0,63075011.0,117729621.0
23,2010-04-30,Furry Vengeance,35000000.0,17630465.0,39340177.0
25,2010-04-30,Please Give,3000000.0,4033574.0,4570178.0
83,2010-04-30,The Good Heart,3800000.0,20930.0,340930.0
59,2010-04-30,Gunless,9900000.0,458054.0,458054.0
43,2010-04-30,Housefull,10100000.0,1183658.0,18726300.0
91,2010-04-30,Harry Brown,7300000.0,1818681.0,12023606.0
51,2010-04-23,The Losers,25000000.0,23591432.0,29863840.0
80,2010-04-23,The Back-up Plan,35000000.0,37490007.0,75281179.0
28,2010-04-23,Joheunnom nabbeunnom isanghannom,10000000.0,128486.0,42226657.0
6,2010-04-22,Oceans,80000000.0,19422319.0,86787530.0
67,2010-04-16,The City of Your Final Destination,8300000.0,493296.0,1353296.0
61,2010-04-16,Kick-Ass,28000000.0,48071303.0,97531134.0
18,2010-04-16,El secreto de sus ojos,3500000.0,6391436.0,40527719.0
71,2010-04-16,Death at a Funeral,21000000.0,42739347.0,48977233.0
98,2010-04-16,The Joneses,10000000.0,1475746.0,3541565.0
44,2010-04-16,The Perfect Game,12500000.0,1089445.0,3931367.0
16,2010-04-13,Three Kingdoms: Resurrection of the Dragon,20000000.0,0.0,22139590.0
3,2010-04-09,Date Night,55000000.0,98711404.0,152269033.0
59,2010-04-09,After.Life,4500000.0,108596.0,2481925.0
35,2010-04-09,Letters to God,3000000.0,2848587.0,3237452.0
46,2010-04-09,Valley of the Hearts Delight,2500000.0,118666.0,118666.0
20,2010-04-09,The Square,1900000.0,406216.0,740932.0
72,2010-04-02,Breaking Upwards,15000.0,115592.0,115592.0
23,2010-04-02,Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0
27,2010-04-02,Leaves of Grass,9000000.0,70066.0,85527.0
92,2010-04-02,The Greatest,6000000.0,115862.0,117796.0
52,2010-04-02,Tau ming chong,4000000.0,129078.0,38899792.0
99,2010-04-02,Don McKay,6000000.0,13722.0,13722.0
75,2010-04-01,Clash of the Titans,125000000.0,163214888.0,493214888.0
22,2010-03-31,The Last Song,20000000.0,62950384.0,92678948.0
56,2010-03-26,The Eclipse,3000000.0,133411.0,133411.0
32,2010-03-26,How to Train Your Dragon,165000000.0,217581232.0,494870992.0
15,2010-03-26,Hot Tub Time Machine,36000000.0,50269859.0,65967750.0
4,2010-03-26,Chloe,13000000.0,3075255.0,11831131.0
69,2010-03-26,Ca$h,7000000.0,46488.0,46488.0
15,2010-03-23,Lake Mungo,1100000.0,0.0,0.0
62,2010-03-19,City Island,6000000.0,6671283.0,8173486.0
67,2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0
78,2010-03-19,The Bounty Hunter,45000000.0,67061228.0,135808837.0
19,2010-03-19,Repo Men,32000000.0,13942007.0,18195238.0
20,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0
58,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0
42,2010-03-12,The Exploding Girl,40000.0,25572.0,25572.0
1,2010-03-12,Green Zone,100000000.0,35497337.0,97523020.0
2,2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0
69,2010-03-12,She's Out of My League,20000000.0,32010860.0,48680977.0
88,2010-03-09,Hachiko: A Dog's Story,16000000.0,0.0,47707417.0
27,2010-03-05,The Secret of Kells,8000000.0,690290.0,3582797.0
53,2010-03-05,Alice in Wonderland,200000000.0,334191110.0,1025491110.0
96,2010-03-05,Brooklyn's Finest,17000000.0,27163593.0,39233233.0
96,2010-02-26,The Yellow Handkerchief,15500000.0,318623.0,318623.0
4,2010-02-26,Cop Out,37000000.0,44875481.0,55909910.0
43,2010-02-26,The Crazies,19000000.0,39123589.0,56445534.0
8,2010-02-26,Un Prophte,13000000.0,2087720.0,19910624.0
30,2010-02-19,Blood Done Sign My Name,10000000.0,109383.0,109383.0
9,2010-02-19,Le Petit Nicolas,30000000.0,201857.0,52339566.0
31,2010-02-19,The Good Guy,10000000.0,100688.0,106460.0
16,2010-02-19,The Ghost Writer,45000000.0,15541549.0,65532491.0
90,2010-02-19,Defendor,3750000.0,44462.0,44462.0
57,2010-02-19,Shutter Island,80000000.0,128012934.0,299461782.0
74,2010-02-12,Valentine's Day,52000000.0,110485654.0,217569328.0
94,2010-02-12,The Wolfman,150000000.0,62189884.0,142634358.0
62,2010-02-12,My Name is Khan,8470000.0,4046336.0,42355526.0
20,2010-02-12,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,223050874.0
60,2010-02-10,Triangle,12000000.0,0.0,1594955.0
1,2010-02-09,Icarus,6000000.0,0.0,0.0
25,2010-02-05,Red Riding: The Year of Our Lord 1974,9000000.0,148826.0,148826.0
79,2010-02-05,From Paris With Love,52000000.0,24077427.0,53139168.0
66,2010-02-05,San suk si gin,15000000.0,0.0,2013340.0
84,2010-02-05,Dear John,25000000.0,80014842.0,142033509.0
70,2010-02-03,Ajami,1000000.0,621859.0,2721096.0
65,2010-01-29,Saint John of Las Vegas,2000000.0,102645.0,102645.0
12,2010-01-29,Edge of Darkness,60000000.0,43313890.0,82812456.0
21,2010-01-29,Zombies of Mass Destruction,1000000.0,0.0,0.0
6,2010-01-26,B-Girl,700000.0,0.0,1160.0
39,2010-01-22,Extraordinary Measures,31000000.0,12482741.0,15826984.0
27,2010-01-22,Tooth Fairy,48000000.0,60022256.0,112610386.0
44,2010-01-22,Legion,26000000.0,40168080.0,67647574.0
23,2010-01-22,La fille du RER,9000000.0,208163.0,208163.0
46,2010-01-22,To Save a Life,500000.0,3777210.0,3824868.0
75,2010-01-15,The Spy Next Door,28000000.0,24307106.0,46752858.0
32,2010-01-15,The Last Station,18000000.0,6617867.0,15696146.0
46,2010-01-15,Fish Tank,3000000.0,374675.0,5922292.0
69,2010-01-15,The Book of Eli,80000000.0,94835059.0,158750817.0
47,2010-01-08,Leap Year,19000000.0,25918920.0,32618920.0
74,2010-01-08,Daybreakers,20000000.0,30101577.0,51445503.0
20,2010-01-08,Youth in Revolt,18000000.0,15285588.0,19685588.0
53,2009-12-31,The Calling,2500000.0,0.0,0.0
32,2009-12-31,Big Things,50000.0,0.0,0.0
66,2009-12-31,Nikt,2400000.0,0.0,1333891.0
73,2009-12-31,Chicago Overcoat,3000000.0,0.0,0.0
9,2009-12-31,Obitaemyy ostrov,36500000.0,0.0,15000000.0
81,2009-12-31,Four Single Fathers,3000000.0,0.0,0.0
68,2009-12-31,Crying With Laughter,820000.0,0.0,16909.0
15,2009-12-31,Starsuckers,640000.0,0.0,14812.0
55,2009-12-31,Christmas in Beverly Hills,8000000.0,0.0,0.0
92,2009-12-31,Nine Dead,2000000.0,0.0,0.0
39,2009-12-31,Deadline,1800000.0,0.0,0.0
53,2009-12-31,Good Intentions,10000000.0,0.0,0.0
72,2009-12-31,The Deported,3000000.0,0.0,0.0
48,2009-12-30,Das Weisse Band: Eine deutsche Kindergeschichte,18000000.0,2222862.0,25727044.0
85,2009-12-29,Lesbian Vampire Killers,2000000.0,0.0,3620902.0
6,2009-12-25,Its Complicated,85000000.0,112735375.0,224614744.0
45,2009-12-25,Sherlock Holmes,90000000.0,209028679.0,498438212.0
92,2009-12-25,The Imaginarium of Doctor Parnassus,30000000.0,7689607.0,64352607.0
99,2009-12-23,Alvin and the Chipmunks: The Squeakquel,70000000.0,219614612.0,443483213.0
1,2009-12-18,Avatar,425000000.0,760507625.0,2789705275.0
71,2009-12-18,Did You Hear About the Morgans?,58000000.0,29580087.0,80480566.0
34,2009-12-18,The Young Victoria,35000000.0,11001272.0,31878891.0
4,2009-12-18,Nine,80000000.0,19676965.0,53508858.0
41,2009-12-16,Crazy Heart,8500000.0,39471742.0,47417251.0
19,2009-12-11,Rocket Singh: Salesman of the Year,1070000.0,164649.0,5348767.0
18,2009-12-11,Invictus,60000000.0,37491364.0,124514011.0
34,2009-12-11,A Single Man,7000000.0,9176000.0,28142379.0
25,2009-12-11,The Lovely Bones,95000000.0,44114232.0,94894448.0
48,2009-12-04,Brothers,26000000.0,28544157.0,45043870.0
56,2009-12-04,Everybody's Fine,20000000.0,9208876.0,9208876.0
21,2009-12-04,Armored,20000000.0,15988876.0,23661038.0
77,2009-12-04,Paa,4300000.0,199228.0,9791282.0
66,2009-12-04,Up in the Air,30000000.0,83823381.0,166842739.0
15,2009-12-01,Frat Party,1000000.0,0.0,0.0
72,2009-11-27,The Cry of the Owl,11500000.0,0.0,0.0
53,2009-11-25,The Princess and the Frog,105000000.0,104400899.0,270997378.0
20,2009-11-25,Me and Orson Welles,25000000.0,1190003.0,1190003.0
65,2009-11-25,Old Dogs,35000000.0,49492060.0,95104304.0
58,2009-11-25,Ninja Assassin,50000000.0,38122883.0,62209892.0
1,2009-11-25,The Road,25000000.0,8114270.0,29206732.0
40,2009-11-20,Red Cliff,40000000.0,627047.0,119627047.0
31,2009-11-20,The Blind Side,35000000.0,255959475.0,305705794.0
18,2009-11-20,Bad Lieutenant: Port of Call New Orleans,25000000.0,1702112.0,12413949.0
15,2009-11-20,Planet 51,60000000.0,42194060.0,108996113.0
76,2009-11-20,The Missing Person,2000000.0,17896.0,17896.0
86,2009-11-20,The Twilight Saga: New Moon,50000000.0,296623634.0,687557727.0
3,2009-11-13,The Boat That Rocked,50000000.0,8017467.0,37472651.0
1,2009-11-13,Fantastic Mr. Fox,40000000.0,21002919.0,47083412.0
11,2009-11-13,The Messenger,6500000.0,1109660.0,1744952.0
61,2009-11-13,2012,200000000.0,166112167.0,757677748.0
6,2009-11-10,Ink,250000.0,0.0,0.0
53,2009-11-07,Nanjing! Nanjing!,12000000.0,122558.0,20122558.0
73,2009-11-06,Disneys A Christmas Carol,190000000.0,137855863.0,315709697.0
54,2009-11-06,The Men Who Stare at Goats,24000000.0,32428195.0,67348218.0
2,2009-11-06,The Fourth Kind,10000000.0,26218170.0,49486874.0
63,2009-11-06,Precious (Based on the Novel Push by Sapphire),10000000.0,47566524.0,68722848.0
73,2009-11-06,The Box,25000000.0,15051977.0,34356760.0
68,2009-10-30,Gentlemen Broncos,9500000.0,115155.0,119955.0
90,2009-10-30,The House of the Devil,1000000.0,101215.0,102812.0
6,2009-10-30,The Boondock Saints 2: All Saints Day,8000000.0,10273187.0,10629320.0
81,2009-10-28,Michael Jackson's This Is It,60000000.0,72091016.0,252091016.0
36,2009-10-27,Stan Helsing: A Parody,14000000.0,0.0,1553556.0
54,2009-10-23,Ong-Bak 2,15000000.0,102458.0,7583050.0
14,2009-10-23,Cirque du Freak: The Vampire's Assistant,40000000.0,14046595.0,39753957.0
17,2009-10-23,Astro Boy,65000000.0,19551067.0,41636243.0
93,2009-10-23,Saw VI,11000000.0,27693292.0,69752402.0
13,2009-10-23,Amelia,40000000.0,14279575.0,19756077.0
32,2009-10-23,Motherhood,10000000.0,93388.0,723388.0
39,2009-10-16,Janky Promoters,10000000.0,9069.0,9069.0
62,2009-10-16,Law Abiding Citizen,53000000.0,73357727.0,131159781.0
77,2009-10-16,The Stepfather,20000000.0,29062561.0,29227561.0
85,2009-10-16,Where the Wild Things Are,100000000.0,77233467.0,99123656.0
18,2009-10-09,The Damned United,6400000.0,449865.0,4199874.0
24,2009-10-09,Free Style,10000000.0,141108.0,721108.0
69,2009-10-09,An Education,7500000.0,12574914.0,29652736.0
20,2009-10-09,Bronson,230000.0,104979.0,2703762.0
56,2009-10-09,Couples Retreat,60000000.0,109205660.0,172450423.0
73,2009-10-09,St. Trinians,11400000.0,15000.0,29830239.0
14,2009-10-09,Trucker,1500000.0,52429.0,52429.0
74,2009-10-06,A Charlie Brown Christmas,150000.0,0.0,0.0
67,2009-10-02,The Invention of Lying,18500000.0,18451251.0,32679264.0
93,2009-10-02,Whip It,15000000.0,13077184.0,18889972.0
74,2009-10-02,Zombieland,23600000.0,75590286.0,102236596.0
32,2009-10-02,A Serious Man,7000000.0,9228788.0,30360570.0
2,2009-09-25,Coco avant Chanel,23000000.0,6113834.0,50813834.0
10,2009-09-25,Fame,18000000.0,22455510.0,80227619.0
56,2009-09-25,I Hope They Serve Beer in Hell,7000000.0,1429299.0,1429453.0
22,2009-09-25,Pandorum,40000000.0,10330853.0,17033431.0
92,2009-09-25,Surrogates,80000000.0,38577772.0,119668350.0
4,2009-09-25,Paranormal Activity,450000.0,107918810.0,194183034.0
28,2009-09-23,Capitalism: A Love Story,20000000.0,14363397.0,19121531.0
51,2009-09-22,Adam Resurrected,10000000.0,0.0,90909.0
59,2009-09-18,The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0
27,2009-09-18,The Informant!,22000000.0,33316821.0,41771168.0
60,2009-09-18,Jennifer's Body,16000000.0,16204793.0,31943401.0
10,2009-09-18,The Burning Plain,20000000.0,200730.0,1167092.0
9,2009-09-18,Love Happens,18000000.0,22965110.0,36133014.0
76,2009-09-18,Cloudy with a Chance of Meatballs,100000000.0,124870275.0,236827677.0
55,2009-09-17,Bright Star,8500000.0,4444637.0,17220091.0
38,2009-09-11,I Can Do Bad All By Myself,19000000.0,51733921.0,51733921.0
65,2009-09-11,The Horse Boy,160000.0,156612.0,156612.0
37,2009-09-11,Whiteout,35000000.0,10275638.0,12254746.0
31,2009-09-11,Sorority Row,12500000.0,11965282.0,26735797.0
39,2009-09-09,9,30000000.0,31749894.0,48559999.0
70,2009-09-04,Extract,7500000.0,10823158.0,10849158.0
86,2009-09-04,Gamer,50000000.0,20534907.0,42002029.0
48,2009-09-04,All About Steve,15000000.0,33862903.0,40127259.0
50,2009-08-28,Halloween 2,15000000.0,33392973.0,38512850.0
24,2009-08-28,The Final Destination,40000000.0,66477700.0,187384627.0
36,2009-08-28,The Open Road,10000000.0,19716.0,19716.0
35,2009-08-26,Taking Woodstock,29000000.0,7460204.0,10066366.0
98,2009-08-21,Shorts,20000000.0,20919166.0,29870801.0
25,2009-08-21,Der Baader Meinhof Komplex,19700000.0,476270.0,16498827.0
5,2009-08-21,Inglourious Basterds,70000000.0,120774594.0,316915264.0
24,2009-08-21,Post Grad,15000000.0,6382178.0,6563402.0
48,2009-08-21,Fifty Dead Men Walking,10000000.0,0.0,997921.0
20,2009-08-21,World's Greatest Dad,10000000.0,221805.0,295750.0
53,2009-08-14,District 9,30000000.0,115646235.0,212453431.0
30,2009-08-14,"The Goods: Live Hard, Sell Hard",10000000.0,15122676.0,15297318.0
50,2009-08-14,The Time Traveler's Wife,39000000.0,63414846.0,102332135.0
78,2009-08-14,Bandslam,20000000.0,5210988.0,12967829.0
90,2009-08-14,Grace,5000000.0,8297.0,8297.0
69,2009-08-14,Gake no ue no Ponyo,34000000.0,15090399.0,205312666.0
67,2009-08-11,London to Brighton,825000.0,0.0,610776.0
8,2009-08-07,G.I. Joe: The Rise of Cobra,175000000.0,150201498.0,302469017.0
97,2009-08-07,Julie & Julia,40000000.0,94125426.0,126646119.0
6,2009-08-07,A Perfect Getaway,14000000.0,15515460.0,22815460.0
11,2009-07-31,The Collector,3000000.0,7712114.0,10473836.0
26,2009-07-31,Flammen og Citronen,9000000.0,148089.0,1635241.0
4,2009-07-31,Aliens in the Attic,45000000.0,25200412.0,59551283.0
86,2009-07-31,Funny People,72500000.0,51855045.0,71880305.0
69,2009-07-29,Adam,3200000.0,2283291.0,2834485.0
61,2009-07-24,The Ugly Truth,38000000.0,88915214.0,205298907.0
